Cluster ID,sponsor_SPONSOR_CODE,sponsor_SPONSOR_NAME,sponsor_STATE,sponsor_POSTAL_CODE,sponsor_COUNTRY_CODE,rolodex_STATE,rolodex_POSTAL_CODE,rolodex_COUNTRY_CODE,rolodex_ADDRESS_LINE_1,rolodex_ADDRESS_LINE_2,rolodex_ADDRESS_LINE_3,rolodex_CITY,sponsor_DUN_AND_BRADSTREET_NUMBER
15091,413791,"Makerbot Industries, LLC",,,,NY,11201-3949,USA,1 Metrotech Ctr Fl 21,,,Brooklyn,015967125
15092,413792,GlowGadget LLC,,,,MD,21140-1023,USA,2792 Cedar Dr,,,Riva,081030767
15093,413793,"CenterLink, LLC",,,,FL,33309-1950,USA,1001 Nw 62nd St Ste 308,,,Fort Lauderdale,146849497
15094,413795,"Natural Point, Inc.",,,,OR,97339-2317,USA,P.O. Box 2317,,,Corvallis,
15095,413796,DOD-U.S. Special Operations Command,,,,FL,33621-5323,USA,MacDill Air Force Base,7701 Tampa Point Blvd,,Tampa,143322845
15096,413797,DOD-U.S. Special Operations Command Europe,,,,,70569,DEU,Geb. 2302 Patch Barracks,,,Stuttgart,
15097,413798,Army - Army Contracting Command - RCO Stuttgart,,,,,70567,DEU,RCO Stuttgart,"Kelly Barracks, Building 3307, Plieningerstr 289",,Stuttgart-Mohringen,
15098,413799,Naval Special Warfare Command,,,,MD,21404-1488,USA,895 Oceanic Drive,,,Annapolis,
15099,413800,"C16 Biosciences, LLC",,,,MA,02143,USA,444 Somerville Ave,,,Somerville,
279,413801,"Butterfly Network, Inc.",,,,CT,06437,USA,530 Old Whitfield St,,,Guilford,
15100,413802,Advanced BioNutrition Corp.,,,,MD,21046-2545,USA,7155 Columbia Gateway Dr Ste A,,,Columbia,088014571
15101,413803,"Shenzhen Arashi Vision Col., Ltd.",,,,,,CHN,"Floor 6, Building A, LongGuang ShiJi Mansion","First XingHua Road, Xinan Block",,Bao'An District ShenZhen,
15102,413804,BeeHero Ltd.,,,,,6701203,ISR,Azrieli Sarona Tower,121 Menachem Begin Road,,Tel-Aviv,
15103,413805,Association of Baltimore Area Grantmakers Inc.,,,,MD,21202-6903,USA,2 E Read St Fl 9,,,Baltimore,621717016
15104,413806,Saverna Therapeutics AG,,,,,,CHE,Pumpmattenweg 3,4105 Biel-Benken,,Basel-Land,480211626
15105,413807,DO NOT USE - LilyPad Sensors Corporation,,,,MD,,USA,,,,Baltimore,
15106,413808,"Lantern, LLC",,,,VA,20148-3808,USA,PO BOX 4325,43150 Broadlands Center PLZ,Suite 124,Baltimore,
15107,413809,Jedburgh Technology,,,,VA,22209-2296,USA,"1100 Wilson Blvd., Suite 1000",,,Arlington,
15108,413810,Frank H. Kenan Institute of Private Enterprise,,,,NC,27127-2711,USA,1722 S Main St,,,Winston Salem,959073347
15109,413811,Council of State and Territorial Epidemiologists,,,,GA,30341-4015,USA,"2635 Century Parkway NE, Suite 700",,,Atlanta,848136867
15110,413812,Prince George's Financial Services Corp (dba FSC First),,,,MD,20774-5467,USA,1801 Mccormick Dr Ste 300,,,Largo,030119932
15111,413813,American Holtzkraft Inc,,,,PA,17853-8400,USA,9242 Route 35,,,Mt. Pleasant Mills,
15112,413814,"CertainTech, Inc.",,,,VA,20165-7398,USA,20695 Settlers Point Pl,,,Sterling,132019501
15113,413816,Charles Pankow Foundation,,,,VA,22101-3904,USA,"1390 Chain Bridge Road, Suite 700",,,McLean,080708461
15114,413817,"Blockchain Holdings, LLC",,,,MD,20871-4456,USA,23221 Bent Arrow Dr.,,,Clarksburg,
15115,413818,Consensus Economics Inc.,,,,,,GBR,53 Upper Brook Street,,,London W1K 2L,503823023
15116,413819,US Hybrid Corporation,,,,CA,90503-3807,USA,445 Maple Ave,,,Torrance,841575496
15117,413821,Nikola Corporation,,,,UT,,USA,1130 S 3800 W Ste 200,,,Salt Lake City,
15118,413822,Corning Optical Communications LLC,,,,NC,,USA,800 17th St NW,,,Hickory,
15119,413823,"Figaro Engineering Inc,",,,,,562-0036,JPN,"1-5-11, Sembanishi",,,Gifu,
15120,413824,Omnivis LLC,,,,IN,47906,USA,2042 Malibu Dr,,,West Lafayette,
79,413825,Naval Medical Research Center,,,,MD,20910-7500,USA,503 Robert Grant Ave.,,,Silver Spring,042958954
15121,413827,"Penguin Computing, Inc.",,,,CA,94538,USA,45800 NORTHPORT LOOP W,,,FREMONT,030651579
15122,413828,"CornerStone IT, LLC",,,,MD,20601-4529,USA,12315 Burning Oak Ct,,,Waldorf,081288812
15123,413829,National Agriculture and Food Research Organization,,,,,,JPN,3-1-1 Kannondai,Tsukuba,,Ibaraki 305-8517,
15124,413830,Association For Education In Journalism and Mass Communication,,,,SC,29210-5667,USA,234 Outlet Pointe Blvd A,,,Columbia,843934006
15125,413831,Buffett Early Childhood Fund,,,,NE,,,,,,,
15126,413832,NumFOCUS,,,,TX,78709-0596,,P.O. Box 90596,,,Austin,068870352
15127,413833,J. P. Morgan,,,,NY,10179-0001,USA,"383 Madison Avenue, 22nd Floor",,,New York,
15128,413834,"Rescale, Inc",,,,CA,94102,USA,944 Market Street,Suite 300,,San Francisco,
95,413835,Alphabet Inc.,,,,CA,94043-1351,USA,1600 Amphitheatre Pkwy,,,Mountain View,079942718
15129,413836,Interfaith Partners for the Chesapeake,,,,MD,21403-3234,,501 Sixth Street,,,Annapolis,069891077
15130,413837,Guidepoint Security LLC,,,,VA,20171-3017,USA,2201 Cooperative Way Ste 225,,,Herndon,005644870
15131,413838,Vanilla Unmanned,,,,MD,20636-3105,USA,43960 Airport View Drive,,,Hollywood,
15132,413839,"Aurora Fine Chemicals, LLC",,,,CA,92126-6351,USA,7929 Silverton Ave Ste 609,,,San Diego,020344711
282,413840,Foundation For Women's Cancer,,,,IL,60606-4702,USA,230 W Monroe Ste 710,,,Chicago,070440982
15133,413841,"Desktop Metal, Inc.",,,,MA,01803-4430,USA,63 3rd Ave,,,Burlington,080082668
15134,413842,Corning Research & Development Corporation,,,,NY,14831-0002,,One Riverfront Plaza,,,Corning,080277949
15135,413843,Magna Powertrain Campiglione SRL,,,,,,ITA,Via Renato Geymet 25,10060 Campiglione Fenile,,Torino,428996466
192,413844,Southern Research Institute,,,,AL,35205,USA,2000 Ninth Avenue South,,,Birmingham,006900526
15136,413845,Oceaneering International,,,,TX,77041-3000,USA,11911 FM 529 Rd,,,Houston,055147490
15137,413846,"Airspace Systems, Inc.",,,,CA,94577-1260,USA,1933 Davis St Ste 229,,,San Leandro,080053152
15138,413847,German Federal Foreign Office,,,,,10117,DEU,Auswartiges Amt,,,Berlin,
15139,413848,ETSI,,,,,,FRA,"650, Route des Lucioles",06560 Valbonne,,Sophia Antipolis,
15140,413849,INDMEX Aviation,,,,VA,20171-6163,,13800 Coppermine Road,Third floor,,Herndon,
223,413850,Gwinnett County Public Schools,,,,GA,30024-2978,USA,437 Old Peachtree Rd NW,,,Suwanee,079516185
15141,413851,National Institute for Environmental Studies,,,,,,JPN,"16-2, Onogawa",,,Tsukuba 305-0053 Ibaraki,697443419
15142,413852,Christie Campus Health LLC,,,,MA,02421-7967,USA,80 Hayden Avenue,,,Lexington,001306373
15143,413853,Arts and Humanities Research Council,,,,,,GBR,"Polaris House, North Star Avenue",SN2 1FL,,Swindon,
15144,413854,"Dorman Products, Inc.",,,,PA,18915-9768,USA,3400 E Walnut St,,,Colmar,093715316
15145,413855,International Islamic University Malaysia,,,,,,MYS,"P.O. Box 10, 50728",,,Kuala Lumpur,
15146,413856,Med-Pharmex,,,,CA,91767-1861,USA,2727 Thompson Creek Road,,,Pomona,025353699
15147,413857,Society for Developmental Biology,,,,MD,20852-4905,USA,6120 Executive Blvd,Suite 725,,Rockville,
15148,413858,"US Embassy in Afghanistan, Kabul",,,,,,AFG,,,,Kabul,
15149,413859,"Hongkong Mingda Industrial Co., Ltd",,,,,,HKG,"101 Unit E, 15/F Cheuk Nang Plaza",250 Hennessy Road,,WanChai,
15150,413860,EMRAX d.o.o.,,,,,SI-1241,SVN,Molkova pot 5,,,Kamnik,
15151,413861,"The Nuckolls Fund for Lighting Education, Inc.",,,,NY,10013,USA,165 Duane Street,Suite 8A,,New York,
15152,413862,Springer Nature,,,,NY,10013,USA,233 Spring street,"FL 6,",,New York,
15153,413863,"Beijing Yuntong Forever Sec-Tech. Co, Ltd.",,,,,100070,CHN,"Hanwei International Plaza No186 South 4th ring road, Fengtai District","Room 901, Nov 4 Building",,Beijing,
15154,413864,Aerhart,,,,CA,90265-4039,USA,6461 Kanan Dume Road,,,Malibu,
15155,413865,New Hampshire Department of Health and Human Services,,,,NH,03301-3852,USA,40 Terrill Park Dr,,,Concord,808590954
15156,413867,"Pactera Technologies NA, Inc.",,,,NY,10016-7417,USA,102 Madison Avenue,,,New York,084526354
15157,413868,DO NOT USE - use 010367 - Pew Research Center,,,,DC,20036-5622,USA,1615 L St Nw Ste 800,,,Washington,839891421
15158,413869,Town of Berlin,,,,MD,21811-1233,USA,10 Williams St,,,Berlin,080561558
15159,413870,Town of Milton,,,,DE,19968-1602,USA,115 Federal St,,,Milton,023918972
15160,413871,Skidmore College,,,,NY,12866-1698,USA,815 N Broadway,,,Saratoga Springs,020670741
15161,413872,Thomas Kort,,,,MD,20874-1001,USA,20126 Larkspur Court,,,Germantown,
15162,413873,"Magic Leap, Inc.",,,,FL,33313-4497,,7500 W Sunrise Blvd,,,Plantation,078819314
15163,413875,Osaka University,,,,,565-0871,JPN,1-1 Yamadaoka,,,"Suita,Osaka",
15164,413876,OneConnect Financial Technologies Inc.,,,,,,CHN,,,,Shenzhen,
15165,413877,GLMA,,,,DC,20036-3656,USA,"1133 19th Street, NW",Suite 302,,Washington,082549633
15166,413878,South University of Science and Technology of China,,,,,518055,CHN,No. 1088 Xueyuan Blvd,Nanshan District,,"Shenzhen, Guangdon",421304649
15167,413879,Ministry of Science and Technology of the People's Republic of China,,,,,100862,CHN,"No. 15B, Fuxing Road",Haidian District,,"Beijing, Beijing",529787608
15168,413880,Friends for an Earlier Breast Cancer Test,,,,NC,27404-0363,USA,PO Box 10363,,,Greensboro,
15169,413881,Community Services and Research Center,,,,MD,21826-1013,USA,131 Nentego Dr.,,,Fruitland,143984560
15170,413882,"CareFirst Holdings, LLC",,,,MD,21224-5730,USA,1501 S. Clinton Street,,,Baltimore,
15171,413883,International Plant Nutrition Institute,,,,GA,30092-6515,,"5550 Triangle Parkway, Suite 300",,,Peachtree Corners,
199,413884,"AudioDontics, Inc",,,,MD,20814-1911,USA,"10401 Old Georgetown Road, #31",,,Bethesda,926316738
15172,413885,Sacramento Area Council of Governments,,,,CA,95814-3963,USA,"1415 L Street, Ste 300",,,Sacramento,039665251
15173,413886,"Qlarant, Inc.",,,,MD,21601-2732,USA,28464 Marlboro Ave.,,,Easton,926745808
15174,413887,University of San Francisco,,,,CA,,USA,,,,San Francisco,
15175,413888,RespireDX,,,,MD,20777-7515,USA,12975 Highland Road #416,,,Highland,
15176,413889,Integrity Research Institute,,,,MD,20705-2307,USA,"5020 Sunnyside Ave, #209",,,Beltsville,002612178
15177,413890,Seeking Alpha Ltd.,,,,,,USA,,,,,
15178,413891,Garrett County Local Management Board,,,,MD,21550-4343,,1025 Memorial Drive,,,Oakland,
15179,413892,The Radius Foundation,,,,NY,10019-3386,USA,"152 West 57th Street, 18th Fl",,,New York,613991731
15180,413893,STMD-Maryland Stem Cell Research Fund,,,,MD,21046-2967,USA,7021 Columbia Gateway Dr. Ste 200,,,Columbia,
15181,413894,Pennsylvania Vegetable Growers Association,,,,PA,17086-9205,USA,815 Middle Road,,,Richfield,
15182,413895,The Sasakawa Peace Foundation,,,,,105-0001,JPN,"1-15-16, TORANOMON",MINATO-KU,,TOKYO,
15183,413896,Shape Memory & Superelastic Technologies,,,,OH,44073,USA,9639 Kinsman Road,,,Materials Park,
15184,413897,Town of Brentwood,,,,MD,20722-1311,USA,4300 39th Place,,,Brentwood,001510569
15185,413898,"Two Six Labs, LLC",,,,VA,22203-1632,USA,"4350 N Fairfax Drive, Suite 410",,,Arlington,619134914
15186,413899,Maryland Black Mayors,,,,MD,20743-2125,USA,6301 Addison Road,,,Capitol Heights,964553366
15187,413900,Barnstorm Research Corporation,,,,MA,,USA,65 Bower St,,,Malden,
90,413902,Society for Adolescent Health and Medicine,,,,IL,60181-4730,USA,"One Parkview Plaza, Suite 800",,,Oakbrook Terrace,927478453
15188,413903,Cedars-Sinai,,,,CA,90048-1804,USA,8700 Beverly Boulevard,,,Los Angeles,075307785
15189,413904,"rPeptide, LLC",,,,GA,30677-4540,USA,1050 Barber Creek Dr. #300,,,Watkinsville,091102355
15190,413905,ASML US,,,,CT,06897-4407,USA,77 Danbury Road,,,Wilton,
15191,413906,Jim Joseph Foundation,,,,FL,33137-3246,USA,4200 Biscayne Blvd.,,,Miami,965982101
15192,413907,The AVI CHAI Foundation,,,,NY,10028-0904,USA,1015 Park Ave,,,New York,106691020
15193,413908,North American Pollinator Protection Campaign,,,,CA,94111-2354,USA,"423 Washington Street, 5th Floor",,,San Francisco,
15194,413909,Cambridge Main Street,,,,MD,21613-1982,USA,450 Race St. Ste 206,,,Cambridge,361757516
15195,413910,"Texas Research International, Inc.",,,,TX,78733-6201,USA,9063 Bee Cave Rd,,,Austin,030910822
15196,413911,Center for International Forestry Research,,,,,,KEN,"United Nations Avenue, Gigiri","PO Box 30677, 00100",,Nairobi,
15197,413912,"GF Midea Air-Conditioning Equipment Co., LTD",,,,,,CHN,No.22 Lingang Road,"Beijiao, Shunde",,"Foshan, Guangdong",
15198,413913,Idiap Research Institute,,,,,,CHE,Rue Marconi 19,"BP 592, CH 1920",,Martigny,
15199,413914,Foreign and Commonwealth Office,,,,,,GBR,King Charles St.,SW1A 2AH,,London,225340561
15200,413915,"Orbit Logic, Inc.",,,,MD,20770-3208,USA,"7852 Walker Drive, Ste 400",,,Greenbelt,110592016
15201,413916,Steel Founders' Society of America,,,,IL,60014-8155,USA,780 McArdle Dr. G,,,Crystal Lake,094510062
15202,413917,ORA Graphene Audio Inc.,,,,,,CAN,780 Av. Brewster RC-016,,,"Montreal, Quebec  H4C 2K1",
15203,413918,"Cornerstone Research Group, Inc.",,,,OH,45342-6411,USA,510 Earl Blvd.,,,Miamisburg,130020209
15204,413919,VWR International,,,,IL,60510,USA,800 E. Babyan Pkwy,,,Batavia,
195,413920,AiRXOS,,,,,,USA,,,,,
15205,413921,Local Motors,,,,MD,20745-1577,USA,151 St George Blvd.,,,National Harbor,
15206,413922,Southeast Rural Community Assistance Project,,,,VA,24016-3624,USA,"347 Campbell Ave, SW",,,Roanoke,099599086
15207,413923,Education First,,,,MA,02141-1805,USA,Two Education Circle,,,Cambridge,039234179
15208,413924,University of Calcutta,,,,,,IND,87/1 College Street,,,Kolkata 700 073,
15209,413925,"Acoustical Solutions, LLC",,,,VA,23294-3710,USA,2420 Grenoble Rd,,,Richmond,625386024
15210,413926,International Fund for Houbara Conservation,,,,,,ARE,"129555, Abu Dhabi",,,,
15211,413927,"SK Innovation Co., Ltd.",,,,,03188,KOR,SK Building,26 Jong-ro,"Seorin-dong, Jongno-gu",Seoul,
15212,413928,Defence Technology Institute (Public Organization),,,,,11120,THA,"Office of the Permanent Secretary for Defense (Chaeng Watthana), 4th floor","No. 47/433 Moo 3, Chaengwattana Rd, Ban Mai Subdistrict",,Pak Kret Dist Nonthaburi Prov.,
15213,413929,"Formalloy, LLC",,,,CA,91978-1741,USA,2810 Via Orange Way Ste A,,,Spring Valley,080252639
15214,413930,AQ Digital Health Institute,,,,MD,21202-4474,USA,707 President Street,,,Baltimore,
15215,413931,"Intelligent Fusion Technology, Inc",,,,MD,20876,USA,20271 Goldenrod Ln,,,Germantown,
15216,413932,"Fluor Marine Propulsion, LLC",,,,SC,29607,USA,100 Fluor Daniel Dr,,,Greenville,
15217,413933,National Recreation And Park Association,,,,VA,20148,USA,22377 Belmont Ridge Road,,,Ashburn,
249,413934,"Nostopharma, LLC",,,,MD,20854,USA,7600 Coddle Harbor Ln,,,Potomac,
15218,413935,Rauch Foundation,,,,NY,11530-5766,USA,"229 Seventh Street, Suite 306",,,Garden City,
15219,413936,The Bank of America Charitable Foundation INC,,,,NC,,USA,401 N TRYON ST,,,Charlotte,
15220,413937,UAV Industries,,,,,7550,ZAF,"12 Liesbeek Avenue, Observatory",,,Cape Town,
15221,413938,Association of American Universities,,,,DC,,USA,1200 NEW YORK AVE NW,STE 550,,WASHINGTON,
15222,413939,Liatris Inc.,,,,MD,20814,USA,4825 Cordell Ave # 208,,,Bethesda,
15223,413940,"DigiCert, Inc.",,,,UT,84043,USA,2801 North Thanksgiving Way,Suite 500,,Lehi,
15224,413941,"Council on Energy, Environment and Water",,,,,110067,IND,Sanskrit Bhawan,"A-10, Qutab Institutional Area",Aruna Asaf Ali Marg,New Delhi,
283,413942,Oklahoma Department of Transportation,,,,OK,73105,USA,200 NE 21st Street,,,Oklahoma City,
15225,413943,DOD-Rapid Reaction Technology Office,,,,VA,22041-5051,USA,5611 Columbia Pike,,,Falls Church,
15226,413944,JPB Foundation,,,,NY,10019-2701,USA,"9 W 57th St, Ste 3800",,,New York,064282988
15227,413945,Employ Prince George's,,,,MD,20774-5469,USA,"1801 McCormick Drive, Ste 400",,,Largo,081332592
15228,413947,Lyme Disease Biobank,,,,OR,97221-1033,USA,5457 SW Shattuck Road,,,Portland,
15229,413948,Lutheran World Relief,,,,MD,21230-3850,USA,700 Light Street,,,Baltimore,799035613
15230,413949,Evonik Resource Efficiency GmbH,,,,,,DEU,Rodenbacher Chausee 4,PO Box 1345,63403,Hanau,
15231,413950,"Education, Audiovisual and Culture Executive Agency",,,,,,BEL,European Commission,Avenue du Bourget 1 / Bourgetlaan 1,,1049 Bruxelles / Brussel,
15232,413952,The Nature Conservancy-Delaware Field Office,,,,DE,19801-1653,USA,"100 West 10th Street, Ste 1107",,,Wilmington,
15233,413953,Accellera Systems Initiative,,,,CA,95624-3300,USA,"8698 Elk Grove Blvd, Ste 1, #114",,,Elk Grove,
15234,413954,"EPIC Oil Extractors, LLC",,,,LA,70454-8318,USA,290 Tower Rd,,,Ponchatoula,016039199
15235,413955,ALT LLC,,,,CA,93103,USA,2062 Alameda Padre Serra #101,,,Santa Barbara,
15236,413956,"Kessler Foundation, Inc.",,,,NJ,07936-3147,USA,120 Eagle Rock Ave. Ste 100,,,East Hanover,029128969
15237,413957,AI4ALL,,,,,,USA,,,,,
15238,413958,Universities Federation for Animal Welfare,,,,,,GBR,"The Old School, Brewhouse Hill",,,"Wheathampstead, Herts. AL4 8AN",
15239,413959,Shinshu Ceramics Co. Ltd.,,,,,,JPN,"35-46 Tono, Ookuwa-mura, Kiso-gun",,,Nagano,
15240,413960,Grocery Delivery E-Services USA Inc.,,,,NY,10010-2721,USA,40 W 25th St. Fl 7,,,New York,079408264
15241,413961,Zentail,,,,MD,21046-2166,USA,"6750 Alexander Bell Dr, Ste 420",,,Columbia,
15242,413962,Reliability Engineering Academy,,,,,70569,DEU,Nobelstrasse 15,,,Stuttgart,
215,413963,Equal Justice Works,,,,DC,20036-4511,USA,"1730 M Street, NW, Ste 800",,,Washington,
15243,413964,"Hydro Precision Tubing USA, LLC",,,,FL,32955-4701,USA,100 Gus Hipp Boulevard,,,Rockledge,
15244,413965,"Sintavia, LLC",,,,FL,33317-7410,USA,"6545 Nova Dr., Ste 207",,,Davie,088940048
15245,413966,ILSI Health and Environmental Sciences Institute,,,,DC,20005-1704,USA,"740 15th Street NW, Suite 600",,,Washington,091343181
15246,413967,Innolith AG,,,,,,CHE,Hirzbodenweg 95,,,4052 Basel,
15247,413968,Colorectal Cancer Alliance,,,,DC,20005-3516,USA,"1025 Vermont Ave NW, Ste 1066",,,Washington,
15248,413969,Judah Temple AME Zion Church,,,,MD,20721-1242,USA,14500 Mount Oak Rd.,,,Bowie,047687319
15249,413970,STMD-Maryland Automobile Insurance Fund,,,,MD,21230-5281,USA,"1215 East Fort Avenue, Suite 300",,,Baltimore,
15250,413971,Los Angeles Region Imagery Acquisition Consortium,,,,CA,,USA,,,,Los Angeles,
15251,413972,Reneco International Wildlife Consultants LLC,,,,,,ARE,"39 floor Sky Tower, Reem Island",PO Box 61741,,Abu Dhabi,
15252,413973,"Biomass Heating Solutions USA, Inc.",,,,MD,21401-3599,USA,1910 Towne Centre Boulevard,Ste 250,,Annapolis,
15253,413974,United Way of Garrett County,,,,MD,21502-0122,USA,113A South Centre Street,,,Cumberland,
15254,413975,DOE - Office of Energy Efficiency & Renewable Energy,,,,DC,20585,USA,"1000 Independence Avenue, SW",,,Washington,
15255,413976,Montgomery County Department of Transportation,,,,MD,20850-2503,USA,"101 Monroe St, 10th Fl",,,Rockville,016713680
15256,413977,Arlington County Fire Department,,,,VA,22201-2910,USA,"1400 North Uhle Street, Ste 500",,,Arlington,
15257,413978,Center For Excellence In Higher Education,,,,UT,84401-0251,USA,1890 S 1350 W,,,West Haven,199576815
15258,413979,Silicon Valley Community Foundation,,,,CA,94040-1497,USA,2440 W El Comino Real Ste 300,,,Mountain View,008909028
280,413980,"Intralytix, Inc.",,,,MD,21202-3190,USA,"701 E Pratt St, Ste 400",,,Baltimore,005318758
15259,413981,Nanticoke Watershed Alliance,,,,MD,21869-3398,USA,113 Old Ocean Gateway,,,Vienna,171921174
15260,413982,"SeeTrue Technology, LLC",,,,MD,20852-4222,USA,26 Hollyberry Ct.,,,Rockville,080939245
15261,413983,"Baidu.com Times Technology Co., Ltd.",,,,,,CHN,Baidu Technology Park,No. 10 Xibeiwang East Road,100193,Beijing,
15262,413984,GRI Pumps,,,,OH,44813-1234,USA,180 Hines Ave,,,Bellville,
15263,413985,Beijing CESITEK Co. Ltd.,,,,,,CHN,Building I Duhui Tangyan,"South Road, Gaoyin Xian",,Beijing,
15264,413986,Data Machines,,,,VA,20147-6301,USA,20405 Exchange St. #271,Ste 110,,Ashburn,080132615
15265,413987,The Stanton Foundation,,,,NY,101522-0002,USA,"150 E 58th St, Fl 39",,,New York,076840156
15266,413988,"The Sabreen Group, Inc.",,,,TX,75056-5349,USA,5799 Sibley Lane,,,The Colony,806065447
15267,413989,Consortium for Applied Studies in Jewish Education,,,,DC,20052-0001,USA,"2135 G Street, NW",,,Washington,
15268,413990,TERC,,,,MA,02140-1340,USA,2067 Massachusetts Ave,,,Cambridge,071719801
15269,413991,360 Degree Development Institute,,,,MD,20706-3119,USA,9354 Washington Blvd,,,Lanham,079728586
15270,413992,KrishCorp,,,,DC,,USA,,,,Washington,
15271,413993,Third Sector New England,,,,MA,02111-2680,USA,"89 South St., Ste 700",,,Boston,071721328
15272,413994,Technica Corp.,,,,VA,20166-6739,USA,22970 Indian Creek Dr. Ste 500,,,Dulles,837829084
15273,413995,Mosaic Microsystems,,,,NY,14606-4261,USA,"500 Lee Rd., Ste 200",,,Rochester,080637112
15274,413996,"ABS Global, Inc.",,,,WI,53532-2430,USA,1525 River Rd,,,DeForest,835053570
15275,413997,"Culham Centre for Fusion Energy, op. United Kingdom Atomic Energy Authority",,,,,,GBR,Culham Science Centre,OX14 3DB,,"Abingdon, Oxfordshire",
15276,413998,Prophesee SA,,,,,75012,FRA,7 rue du Faubourgh Saint-Antoine,,,Paris,
15277,413999,Foundation for Women's Wellness,,,,CO,80209-4613,USA,1000 South Race St.,,,Denver,019651332
15278,414000,OPeNDAP,,,,RI,02882-1124,USA,165 Dean Knauss Dr.,,,Narragansett,015707669
